collision_index,collision_year,collision_ref_no,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,collision_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,local_authority_highway_current,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location,enhanced_severity_collision,collision_injury_based,collision_adjusted_severity_serious,collision_adjusted_severity_slight,year,month,month_name,day,weekday,quarter,hour,time_bucket,is_weekend
2021052101031,2021,052101031,334929.0,416945.0,-2.985801,53.644964,5,3,3,1,2021-05-24,2,1900-01-01 18:00:00,-1,E08000014,E08000014,E08000014,6,0,6,30,0,0,-1,0,-1,0,0,0,1,9,1,0,0,0,1,2,2,E01007058,-1,0,0.00877,0.99123,2021,5,May,24,Monday,2,18,Evening,False
2021010290088,2021,010290088,536935.0,181081.0,-0.02805,51.51207,1,3,2,1,2021-01-25,2,1900-01-01 12:36:00,-1,E09000030,E09000030,E09000030,3,1205,3,30,7,17,2,3,1206,2,5,12,1,1,4,0,0,0,1,1,2,E01004254,-1,0,0.0,1.0,2021,1,January,25,Monday,1,12,Afternoon,False
2021302101916,2021,302101916,440693.0,366656.0,-1.392357,53.195456,30,3,2,2,2021-11-25,5,1900-01-01 15:30:00,-1,E07000038,E10000007,E10000007,4,6038,1,30,2,0,4,6,0,0,0,0,1,9,1,0,0,0,1,2,2,E01019797,-1,0,0.00587,0.99413,2021,11,November,25,Thursday,4,15,Afternoon,False
2022461201454,2022,461201454,557460.0,139195.0,0.248982,51.130393,46,2,2,1,2022-07-10,1,1900-01-01 11:55:00,-1,E07000116,E10000016,E10000016,3,264,6,30,0,0,-1,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,2,3,2,E01024796,6,1,1.0,0.0,2022,7,July,10,Sunday,3,11,Morning,True
2023010444556,2023,010444556,513595.0,180929.0,-0.364307,51.515874,1,3,2,3,2023-05-23,3,1900-01-01 08:10:00,-1,E09000009,E09000009,E09000009,5,0,6,20,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01001214,-1,0,0.0,1.0,2023,5,May,23,Tuesday,2,8,Morning,False
2025440184950,2025,440184950,442854.0,111201.0,-1.39199,50.8987,44,3,2,1,2025-04-28,2,1900-01-01 08:30:00,-1,E06000045,E06000045,E06000045,3,3025,6,30,6,16,2,4,3039,0,5,15,1,1,1,0,0,0,1,3,2,E01035448,-1,0,0.0,1.0,2025,4,April,28,Monday,2,8,Morning,False
2022451151581,2022,451151581,499746.0,149358.0,-0.572674,51.2347,45,3,1,2,2022-03-08,3,1900-01-01 16:44:00,-1,E07000209,E10000030,E10000030,6,0,2,20,9,19,4,6,0,0,0,0,1,1,1,0,2,17,1,1,2,E01030455,3,1,0.0,1.0,2022,3,March,8,Tuesday,1,16,Afternoon,False
2024440467847,2024,440467847,466228.0,100748.0,-1.06154,50.80251,44,3,2,1,2024-10-27,1,1900-01-01 13:41:00,-1,E06000044,E06000044,E06000044,6,0,6,20,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01017019,-1,0,0.0,1.0,2024,10,October,27,Sunday,4,13,Afternoon,True
2025451645732,2025,451645732,517231.0,149848.0,-0.32217,51.23578,45,2,2,1,2025-09-23,3,1900-01-01 08:20:00,-1,E07000210,E10000030,E10000030,3,24,1,30,-1,-1,4,3,25,-1,-1,0,1,1,1,-1,-1,0,1,3,2,E01030537,7,1,1.0,0.0,2025,9,September,23,Tuesday,3,8,Morning,False
2021991019740,2021,991019740,258988.0,666384.0,-4.255119,55.869924,99,3,2,1,2021-02-06,7,1900-01-01 18:25:00,-1,S12000049,S12000049,S12000049,3,804,6,30,3,13,2,6,0,0,0,0,4,1,1,0,0,0,1,1,-1,-1,3,1,0.0,1.0,2021,2,February,6,Saturday,1,18,Evening,True
2022501148055,2022,501148055,249914.0,54744.0,-4.111983,50.3734,50,3,2,2,2022-02-17,5,1900-01-01 16:03:00,-1,E06000026,E06000026,E06000026,3,374,3,40,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01015180,3,1,0.0,1.0,2022,2,February,17,Thursday,1,16,Afternoon,False
2021010325162,2021,010325162,529959.0,175641.0,-0.130522,51.464828,1,3,2,1,2021-08-17,3,1900-01-01 19:43:00,-1,E09000022,E09000022,E09000022,3,3,6,20,9,19,4,6,0,0,0,0,1,1,1,0,0,0,1,3,2,E01003090,-1,0,0.0,1.0,2021,8,August,17,Tuesday,3,19,Evening,False
2025131674393,2025,131674393,435856.0,426171.0,-1.45799,53.73071,13,3,1,1,2025-11-26,4,1900-01-01 16:31:00,-1,E08000035,E08000035,E08000035,3,642,6,60,-1,0,-1,0,-1,-1,-1,0,4,2,2,-1,-1,0,2,1,2,E01011636,3,1,0.0,1.0,2025,11,November,26,Wednesday,4,16,Afternoon,False
2022141205840,2022,141205840,444755.0,405836.0,-1.326028,53.547262,14,3,2,1,2022-08-04,5,1900-01-01 12:05:00,-1,E08000016,E08000016,E08000038,6,0,6,30,6,16,4,6,0,0,0,0,1,2,1,0,0,0,1,1,2,E01007374,3,1,0.0,1.0,2022,8,August,4,Thursday,3,12,Afternoon,False
2024010537794,2024,010537794,540137.0,178326.0,0.01694,51.48653,1,3,2,1,2024-10-13,1,1900-01-01 16:30:00,-1,E09000011,E09000011,E09000011,5,0,2,20,3,13,4,3,206,0,4,14,1,9,1,0,0,0,1,1,2,E01001665,-1,0,0.0,1.0,2024,10,October,13,Sunday,4,16,Afternoon,True
2022430069102,2022,430069102,445742.0,240633.0,-1.334202,52.062195,43,3,2,2,2022-02-14,2,1900-01-01 17:00:00,-1,E07000177,E10000025,E10000025,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01028435,-1,0,0.08569,0.91431,2022,2,February,14,Monday,1,17,Evening,False
2021471112232,2021,471112232,506427.0,102483.0,-0.490734,50.812122,47,2,2,1,2021-11-20,7,1900-01-01 13:10:00,-1,E07000224,E10000032,E10000032,6,0,6,30,3,13,4,4,2140,0,0,0,1,8,1,0,0,0,1,1,2,E01031411,7,1,1.0,0.0,2021,11,November,20,Saturday,4,13,Afternoon,True
2025161635298,2025,161635298,509034.0,428674.0,-0.34824,53.74305,16,3,1,1,2025-08-30,7,1900-01-01 19:44:00,-1,E06000010,E06000010,E06000010,3,1105,6,30,-1,13,4,6,0,-1,-1,14,4,2,2,-1,-1,0,1,1,2,E01035466,3,1,0.0,1.0,2025,8,August,30,Saturday,3,19,Evening,True
2023010484366,2023,010484366,521280.0,188998.0,-0.250828,51.586796,1,3,1,1,2023-12-16,7,1900-01-01 10:20:00,-1,E09000005,E09000005,E09000003,3,5,7,30,5,0,4,6,0,0,0,0,1,9,2,0,0,0,1,1,2,E01000516,-1,0,0.0,1.0,2023,12,December,16,Saturday,4,10,Morning,True
2022131201842,2022,131201842,426277.0,435592.0,-1.602379,53.815952,13,3,2,1,2022-07-23,7,1900-01-01 10:55:00,-1,E08000035,E08000035,E08000035,3,65,2,30,6,16,3,4,6157,0,0,0,1,1,1,0,0,0,1,1,2,E01011488,3,1,0.0,1.0,2022,7,July,23,Saturday,3,10,Morning,True
2024010509809,2024,010509809,515329.0,181476.0,-0.33915,51.52044,1,2,2,1,2024-05-09,5,1900-01-01 03:20:00,-1,E09000009,E09000009,E09000009,5,0,6,20,6,16,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,E01001285,-1,0,1.0,0.0,2024,5,May,9,Thursday,2,3,Night,False
2023101289496,2023,101289496,434083.0,567034.0,-1.468781,54.996726,10,3,2,2,2023-03-21,3,1900-01-01 16:15:00,-1,E08000022,E08000022,E08000022,3,187,3,40,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,2,2,E01008541,3,1,0.0,1.0,2023,3,March,21,Tuesday,1,16,Afternoon,False
2024552400454,2024,552400454,415758.0,92959.0,-1.77807,50.73603,55,3,2,1,2024-04-19,6,1900-01-01 08:17:00,-1,E06000058,E06000058,E06000058,3,35,1,40,1,0,4,3,35,0,0,0,1,1,1,0,0,0,1,1,2,E01020367,-1,0,0.13518,0.86482,2024,4,April,19,Friday,2,8,Morning,False
2023010469093,2023,010469093,542213.0,183455.0,0.048888,51.5321,1,3,1,1,2023-09-29,6,1900-01-01 19:48:00,-1,E09000025,E09000025,E09000025,3,124,6,30,99,-1,2,6,0,9,5,15,4,1,9,1,0,11,1,3,2,E01003525,-1,0,0.0,1.0,2023,9,September,29,Friday,3,19,Evening,False
2021401084318,2021,401084318,507867.0,251150.0,-0.424936,52.148125,40,3,2,1,2021-08-17,3,1900-01-01 18:05:00,-1,E06000055,E06000055,E06000055,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01017489,3,1,0.0,1.0,2021,8,August,17,Tuesday,3,18,Evening,False
2022031255210,2022,031255210,369147.0,494702.0,-2.476129,54.346923,3,3,1,1,2022-12-19,2,1900-01-01 08:40:00,-1,E07000031,E10000006,E06000064,3,683,6,60,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,1,2,E01019384,3,1,0.0,1.0,2022,12,December,19,Monday,4,8,Morning,False
2021991058599,2021,991058599,344438.0,733219.0,-2.903867,56.487764,99,2,2,1,2021-06-22,3,1900-01-01 17:34:00,-1,S12000042,S12000042,S12000042,6,0,6,30,3,13,4,4,961,0,0,0,1,1,1,0,0,0,1,1,-1,-1,7,1,1.0,0.0,2021,6,June,22,Tuesday,2,17,Evening,False
2023361307224,2023,361307224,562111.0,302124.0,0.391808,52.59274,36,2,1,1,2023-05-14,1,1900-01-01 20:59:00,-1,E07000146,E10000020,E10000020,3,10,1,60,9,19,4,3,1122,0,0,0,4,1,1,0,0,0,2,1,2,E01026679,5,1,1.0,0.0,2023,5,May,14,Sunday,2,20,Evening,True
2025461574811,2025,461574811,564630.0,174372.0,0.36756,51.44441,46,3,2,2,2025-03-30,1,1900-01-01 15:40:00,-1,E07000109,E10000016,E10000016,6,0,6,30,-1,16,3,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,2,E01032800,3,1,0.0,1.0,2025,3,March,30,Sunday,1,15,Afternoon,True
2022010389202,2022,010389202,540592.0,181751.0,0.024854,51.517194,1,3,2,1,2022-07-18,2,1900-01-01 19:20:00,-1,E09000025,E09000025,E09000025,5,0,6,30,5,0,4,3,13,0,0,0,1,1,1,0,0,0,1,1,2,E01003517,-1,0,0.0,1.0,2022,7,July,18,Monday,3,19,Evening,False
2024991512818,2024,991512818,268799.0,664710.0,-4.09765,55.85767,99,3,2,7,2024-11-05,3,1900-01-01 17:30:00,-1,S12000049,S12000049,S12000049,1,8,7,70,-1,0,-1,1,73,-1,-1,0,4,2,2,-1,-1,0,1,1,-1,-1,3,1,0.0,1.0,2024,11,November,5,Tuesday,4,17,Evening,False
2022610023722,2022,610023722,331628.0,187726.0,-2.988204,51.584227,61,3,2,1,2022-06-10,6,1900-01-01 11:45:00,-1,W06000022,W06000022,W06000022,3,4042,3,30,6,16,2,6,0,0,0,0,1,1,1,0,0,0,1,1,-1,W01001687,-1,0,0.03498,0.96502,2022,6,June,10,Friday,2,11,Morning,False
2022501165153,2022,501165153,218604.0,77120.0,-4.562715,50.565603,50,3,1,1,2022-04-02,7,1900-01-01 18:10:00,-1,E06000052,E06000052,E06000052,3,30,3,70,0,0,-1,0,-1,0,0,0,1,3,4,0,0,0,2,1,1,E01018925,3,1,0.0,1.0,2022,4,April,2,Saturday,2,18,Evening,True
2023052301129,2023,052301129,343467.0,391842.0,-2.852123,53.420334,5,3,2,1,2023-05-17,4,1900-01-01 16:00:00,-1,E08000011,E08000011,E08000011,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,2,2,E01006470,-1,0,0.01084,0.98916,2023,5,May,17,Wednesday,2,16,Afternoon,False
2023440061042,2023,440061042,445216.0,119534.0,-1.357375,50.973454,44,3,2,1,2023-02-13,2,1900-01-01 14:42:00,-1,E07000086,E10000014,E10000014,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01022667,-1,0,0.0,1.0,2023,2,February,13,Monday,1,14,Afternoon,False
202263D088722,2022,63D088722,316092.0,290294.0,-3.237599,52.504064,63,3,2,1,2022-10-27,5,1900-01-01 12:50:00,-1,W06000023,W06000023,W06000023,3,489,6,60,3,13,4,4,4368,0,0,0,1,1,1,0,0,0,2,1,-1,W01000447,-1,0,0.05334,0.94666,2022,10,October,27,Thursday,4,12,Afternoon,False
2025610023725,2025,610023725,320047.0,208130.0,-3.16,51.76612,61,2,1,1,2025-05-25,1,1900-01-01 02:00:00,-1,W06000019,W06000019,W06000019,6,0,6,20,3,13,4,6,0,0,0,0,7,2,2,0,0,0,1,1,-1,W01001443,-1,0,1.0,0.0,2025,5,May,25,Sunday,2,2,Night,True
20225222NS141,2022,5222NS141,343724.0,163840.0,-2.809831,51.370818,52,3,2,1,2022-01-28,6,1900-01-01 08:00:00,-1,E06000024,E06000024,E06000024,3,370,6,30,3,13,2,6,0,0,0,0,1,1,2,0,0,0,1,1,2,E01014765,-1,0,0.08895,0.91105,2022,1,January,28,Friday,1,8,Morning,False
2025471668317,2025,471668317,538999.0,138494.0,-0.01494,51.12887,47,3,2,1,2025-10-20,2,1900-01-01 22:00:00,-1,E07000228,E10000032,E10000032,3,22,2,30,-1,13,4,6,0,-1,-1,14,4,1,1,-1,-1,0,1,1,2,E01031741,3,1,0.0,1.0,2025,10,October,20,Monday,4,22,Night,False
2023522400061,2023,522400061,358665.0,173404.0,-2.596326,51.458096,52,3,1,1,2023-06-29,5,1900-01-01 18:35:00,-1,E06000023,E06000023,E06000023,4,4051,6,20,3,13,2,6,0,0,5,15,1,1,1,0,0,0,1,3,2,E01014542,-1,0,0.08089,0.91911,2023,6,June,29,Thursday,2,18,Evening,False
2025481725454,2025,481725454,532608.0,180722.0,-0.09053,51.50987,48,2,2,1,2025-11-08,7,1900-01-01 17:05:00,-1,E09000001,E09000001,E09000001,6,0,6,20,-1,0,-1,0,-1,-1,-1,0,1,1,1,-1,-1,0,1,3,2,E01032739,7,1,1.0,0.0,2025,11,November,8,Saturday,4,17,Evening,True
2021471050186,2021,471050186,493987.0,107226.0,-0.666039,50.856912,47,2,2,3,2021-05-28,6,1900-01-01 13:15:00,-1,E07000224,E10000032,E10000032,3,27,3,70,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,1,E01031397,6,1,1.0,0.0,2021,5,May,28,Friday,2,13,Afternoon,False
2024070902865,2024,070902865,341192.0,367018.0,-2.88174,53.19697,7,2,1,1,2024-10-23,4,1900-01-01 15:41:00,-1,E06000050,E06000050,E06000050,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,3,2,E01032930,7,1,1.0,0.0,2024,10,October,23,Wednesday,4,15,Afternoon,False
2025552500421,2025,552500421,407721.0,94724.0,-1.89192,50.75207,55,3,1,1,2025-04-21,2,1900-01-01 17:39:00,-1,E06000058,E06000058,E06000058,5,0,6,30,-1,0,-1,0,-1,-1,-1,0,1,2,2,-1,-1,0,1,1,2,E01015337,3,1,0.0,1.0,2025,4,April,21,Monday,2,17,Evening,False
2024010513312,2024,010513312,510689.0,178889.0,-0.40681,51.49811,1,3,2,1,2024-05-29,4,1900-01-01 11:10:00,-1,E09000018,E09000018,E09000018,5,0,6,30,8,18,2,6,0,0,5,15,1,9,1,0,0,0,1,3,2,E01002637,-1,0,0.0,1.0,2024,5,May,29,Wednesday,2,11,Morning,False
2021061036089,2021,061036089,392820.0,386188.0,-2.109379,53.372519,6,3,2,1,2021-03-24,4,1900-01-01 17:20:00,-1,E08000007,E08000007,E08000007,6,0,6,30,9,19,4,6,0,0,0,0,1,1,1,0,0,0,1,3,2,E01005841,3,1,0.0,1.0,2021,3,March,24,Wednesday,1,17,Evening,False
2024221425056,2024,221425056,339920.0,317910.0,-2.89164,52.75544,22,3,2,1,2024-03-23,7,1900-01-01 23:40:00,-1,E06000051,E06000051,E06000051,3,5,6,60,-1,-1,4,3,5,-1,-1,0,6,1,1,-1,-1,0,2,2,1,E01028969,3,1,0.0,1.0,2024,3,March,23,Saturday,1,23,Night,True
2021302101538,2021,302101538,439589.0,373298.0,-1.408058,53.255239,30,3,3,1,2021-09-30,5,1900-01-01 12:53:00,-1,E07000034,E10000007,E10000007,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01019536,-1,0,0.00934,0.99066,2021,9,September,30,Thursday,3,12,Afternoon,False
2025122500960,2025,122500960,479698.0,483936.0,-0.77847,54.24492,12,2,2,1,2025-09-02,3,1900-01-01 17:50:00,-1,E06000065,E06000065,E06000065,3,170,6,30,3,13,4,6,0,0,5,15,1,1,1,0,0,0,2,1,2,E01027792,-1,0,1.0,0.0,2025,9,September,2,Tuesday,3,17,Evening,False
2024141405366,2024,141405366,457218.0,402645.0,-1.13854,53.51737,14,3,2,1,2024-02-01,5,1900-01-01 16:49:00,-1,E08000017,E08000017,E08000017,3,630,3,40,-1,13,2,6,0,-1,-1,14,1,1,1,-1,-1,0,1,1,2,E01007532,3,1,0.0,1.0,2024,2,February,1,Thursday,1,16,Afternoon,False
2025010586144,2025,010586144,530659.0,184805.0,-0.11708,51.54702,1,2,3,1,2025-07-12,7,1900-01-01 00:57:00,-1,E09000019,E09000019,E09000019,5,0,6,20,-1,0,-1,0,-1,-1,-1,12,4,1,1,-1,-1,0,1,1,2,E01002713,7,1,1.0,0.0,2025,7,July,12,Saturday,3,0,Night,True
2024201537455,2024,201537455,390495.0,283406.0,-2.14128,52.44853,20,3,3,1,2024-12-22,1,1900-01-01 14:50:00,-1,E08000027,E08000027,E08000027,4,4186,6,30,-1,0,-1,3,491,-1,-1,15,1,2,2,-1,-1,0,1,1,2,E01009850,3,1,0.0,1.0,2024,12,December,22,Sunday,4,14,Afternoon,True
2023371307073,2023,371307073,572464.0,273689.0,0.529802,52.334177,37,3,2,2,2023-05-14,1,1900-01-01 01:48:00,-1,E07000245,E10000029,E10000029,3,11,3,40,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,2,1,1,E01029945,3,1,0.0,1.0,2023,5,May,14,Sunday,2,1,Night,True
2024991426722,2024,991426722,333797.0,672580.0,-3.06146,55.94169,99,2,2,1,2024-03-31,1,1900-01-01 16:20:00,-1,S12000010,S12000010,S12000010,6,0,6,20,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,-1,-1,6,1,1.0,0.0,2024,3,March,31,Sunday,1,16,Afternoon,True
2024541546424,2024,541546424,416019.0,184901.0,-1.7703,51.56276,54,3,2,1,2024-02-08,5,1900-01-01 14:08:00,-1,E06000030,E06000030,E06000030,3,4312,3,30,0,0,-1,0,-1,0,4,14,1,1,2,0,0,0,1,1,2,E01015479,-1,0,0.00946,0.99054,2024,2,February,8,Thursday,1,14,Afternoon,False
2024501495425,2024,501495425,165193.0,40948.0,-5.29311,50.22182,50,3,1,1,2024-09-24,3,1900-01-01 15:25:00,-1,E06000052,E06000052,E06000052,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,2,E01034866,3,1,0.0,1.0,2024,9,September,24,Tuesday,3,15,Afternoon,False
2022501246604,2022,501246604,248629.0,58928.0,-4.131727,50.410672,50,3,2,1,2022-11-25,6,1900-01-01 08:11:00,-1,E06000026,E06000026,E06000026,4,3373,7,30,5,0,4,3,386,0,0,0,1,1,1,0,0,0,1,1,2,E01015029,3,1,0.0,1.0,2022,11,November,25,Friday,4,8,Morning,False
2025131574434,2025,131574434,407998.0,417381.0,-1.88047,53.65287,13,3,2,1,2025-04-06,1,1900-01-01 13:31:00,-1,E08000034,E08000034,E08000034,1,62,3,70,-1,0,-1,0,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,1,E01011205,3,1,0.0,1.0,2025,4,April,6,Sunday,2,13,Afternoon,True
2024351434420,2024,351434420,546620.0,263246.0,0.14627,52.24787,35,2,2,1,2024-04-19,6,1900-01-01 09:22:00,-1,E07000012,E10000003,E10000003,6,0,6,50,-1,0,-1,6,0,-1,-1,0,1,2,2,-1,-1,0,2,3,2,E01018274,7,1,1.0,0.0,2024,4,April,19,Friday,2,9,Morning,False
2022440478318,2022,440478318,468824.0,105178.0,-1.023879,50.842045,44,3,3,2,2022-11-25,6,1900-01-01 09:19:00,-1,E06000044,E06000044,E06000044,3,27,3,70,0,0,-1,0,-1,0,0,0,1,1,1,0,2,17,2,1,1,E01017059,-1,0,0.0,1.0,2022,11,November,25,Friday,4,9,Morning,False
2024061481377,2024,061481377,354894.0,405674.0,-2.68219,53.54575,6,2,2,2,2024-08-18,1,1900-01-01 05:03:00,-1,E08000010,E08000010,E08000010,6,0,6,30,-1,19,4,6,0,-1,-1,13,1,1,1,-1,-1,0,1,3,2,E01006356,7,1,1.0,0.0,2024,8,August,18,Sunday,3,5,Morning,True
2022052200028,2022,052200028,339743.0,402077.0,-2.910117,53.511906,5,3,1,1,2022-01-01,7,1900-01-01 06:58:00,-1,E08000014,E08000014,E08000014,1,58,3,70,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,2,1,1,E01007098,-1,0,0.05741,0.94259,2022,1,January,1,Saturday,1,6,Morning,True
2024332400896,2024,332400896,451725.0,320840.0,-1.23456,52.78267,33,2,2,1,2024-09-26,5,1900-01-01 15:30:00,-1,E07000130,E10000018,E10000018,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01033386,7,1,1.0,0.0,2024,9,September,26,Thursday,3,15,Afternoon,False
2021501084876,2021,501084876,290756.0,92885.0,-3.549106,50.725273,50,3,1,1,2021-08-04,4,1900-01-01 16:55:00,-1,E07000041,E10000008,E10000008,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01019985,3,1,0.0,1.0,2021,8,August,4,Wednesday,3,16,Afternoon,False
2021052102393,2021,052102393,334998.0,394225.0,-2.980029,53.440788,5,2,2,1,2021-11-02,3,1900-01-01 17:00:00,-1,E08000012,E08000012,E08000012,3,5038,3,30,7,17,2,6,0,0,5,15,4,2,2,0,0,0,1,1,2,E01006778,-1,0,1.0,0.0,2021,11,November,2,Tuesday,4,17,Evening,False
2024010522725,2024,010522725,519341.0,192711.0,-0.27754,51.62058,1,3,2,1,2024-07-03,4,1900-01-01 14:00:00,-1,E09000003,E09000003,E09000003,5,0,6,30,3,13,4,6,0,0,0,0,1,1,1,9,0,0,1,3,2,E01000191,-1,0,0.0,1.0,2024,7,July,3,Wednesday,3,14,Afternoon,False
2025161639366,2025,161639366,506640.0,431001.0,-0.38372,53.76445,16,3,2,1,2025-09-08,2,1900-01-01 10:30:00,-1,E06000010,E06000010,E06000010,6,0,3,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,E01012794,3,1,0.0,1.0,2025,9,September,8,Monday,3,10,Morning,False
2024430479181,2024,430479181,444972.0,239626.0,-1.34556,52.0532,43,3,3,2,2024-10-05,7,1900-01-01 15:54:00,-1,E07000177,E10000025,E10000025,3,361,6,30,3,13,4,6,0,0,1,13,1,1,1,0,0,0,1,1,2,E01028431,-1,0,0.0454,0.9546,2024,10,October,5,Saturday,4,15,Afternoon,True
2021010330876,2021,10330876,517581.0,162950.0,-0.312828,51.353467,1,3,2,1,2021-09-13,2,1900-01-01 08:50:00,-1,E09000021,E09000021,E09000021,6,0,6,30,99,-1,4,3,243,0,9,0,1,1,1,9,0,0,1,3,2,E01002948,-1,0,0.0,1.0,2021,9,September,13,Monday,3,8,Morning,False
2022131197373,2022,131197373,416359.0,446834.0,-1.752419,53.917397,13,2,1,1,2022-07-11,2,1900-01-01 13:38:00,-1,E08000032,E08000032,E08000032,3,65,3,70,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01010768,7,1,1.0,0.0,2022,7,July,11,Monday,3,13,Afternoon,False
2025541624432,2025,541624432,397156.0,161240.0,-2.04222,51.35023,54,3,1,1,2025-07-05,7,1900-01-01 04:08:00,-1,E06000054,E06000054,E06000054,3,361,6,60,-1,0,-1,0,-1,-1,-1,0,6,1,1,-1,-1,0,2,1,2,E01031876,3,1,0.0,1.0,2025,7,July,5,Saturday,3,4,Night,True
2024501510628,2024,501510628,178658.0,33210.0,-5.10014,50.15752,50,2,1,1,2024-10-29,3,1900-01-01 18:50:00,-1,E06000052,E06000052,E06000052,6,0,6,30,-1,0,-1,6,0,-1,-1,17,4,1,2,-1,-1,0,1,1,2,E01018859,7,1,1.0,0.0,2024,10,October,29,Tuesday,4,18,Evening,False
2023221342148,2023,221342148,367558.0,313401.0,-2.481706,52.717285,22,3,1,1,2023-08-14,2,1900-01-01 14:20:00,-1,E06000020,E06000020,E06000020,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01014137,3,1,0.0,1.0,2023,8,August,14,Monday,3,14,Afternoon,False
2025547708925,2025,547708925,386111.0,154092.0,-2.20054,51.28579,54,3,2,1,2025-06-24,3,1900-01-01 08:58:00,-1,E06000054,E06000054,E06000054,4,3097,6,50,8,18,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01032056,-1,0,0.02698,0.97302,2025,6,June,24,Tuesday,2,8,Morning,False
2025302500841,2025,302500841,436278.0,338689.0,-1.46158,52.94437,30,3,1,1,2025-05-25,1,1900-01-01 18:45:00,-1,E06000015,E06000015,E06000015,3,61,6,60,-1,19,4,3,61,-1,-1,0,1,1,1,-1,-1,0,2,1,2,E01013530,3,1,0.0,1.0,2025,5,May,25,Sunday,2,18,Evening,True
2023131275334,2023,131275334,416335.0,432521.0,-1.753541,53.788756,13,3,2,1,2023-02-07,3,1900-01-01 16:52:00,-1,E08000032,E08000032,E08000032,3,641,3,30,9,19,2,3,647,0,5,15,1,1,1,0,0,0,1,2,2,E01010730,3,1,0.0,1.0,2023,2,February,7,Tuesday,1,16,Afternoon,False
2024010491131,2024,010491131,545397.0,165814.0,0.08752,51.37277,1,2,3,1,2024-01-25,5,1900-01-01 18:15:00,-1,E09000006,E09000006,E09000006,3,232,6,30,0,0,-1,0,-1,0,0,0,4,1,2,9,9,99,1,3,2,E01000754,-1,0,1.0,0.0,2024,1,January,25,Thursday,1,18,Evening,False
2023421284422,2023,421284422,548262.0,203735.0,0.144608,51.712761,42,3,2,1,2023-02-07,3,1900-01-01 07:15:00,-1,E07000072,E10000012,E10000012,4,181,6,60,0,0,-1,0,-1,0,0,0,1,1,4,0,0,0,2,3,2,E01021761,3,1,0.0,1.0,2023,2,February,7,Tuesday,1,7,Morning,False
2023010448061,2023,010448061,534564.0,174893.0,-0.064579,51.457032,1,2,1,2,2023-06-09,6,1900-01-01 15:55:00,-1,E09000028,E09000028,E09000028,4,238,6,20,3,13,2,6,0,0,4,14,1,1,1,0,0,0,1,1,2,E01004015,-1,0,1.0,0.0,2023,6,June,9,Friday,2,15,Afternoon,False
2022440116880,2022,440116880,448384.0,128957.0,-1.311004,51.057925,44,3,2,1,2022-03-23,4,1900-01-01 16:00:00,-1,E07000094,E10000014,E10000014,6,0,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,2,2,E01023264,-1,0,0.0,1.0,2022,3,March,23,Wednesday,1,16,Afternoon,False
